Ticker,CurrentPrice,ForecastPrice,ExpectedReturn,MAE,RMSE,Dstat,Volatility,Score,Weight,Allocation,ProjectedProfit
AXP,316.4700012207031,438.99997,38.71771978041847,55.61029815673828,69.31260275293384,0.4369747899159664,0.008928941636257388,1894.8121912201416,0.6705394496920726,670539449692.0726,259617585148.93677
BAC,51.333282470703125,64.608,25.859868294721622,7.077184804280599,8.544454831458552,0.453781512605042,0.013872655913843082,845.8892243435687,0.29934475702657776,299344757026.57776,77410159914.22746
MCO,453.25,515.22064,13.672507907301434,54.86479822794596,64.62634762135282,0.48739495798319327,0.01546302009149912,430.95794854897605,0.1525081519949338,152508151994.9338,20851689140.786613
KHC,23.58258628845215,22.642996,-3.9842553425179594,0.839811897277832,0.9842191927813667,0.5042016806722689,0.014457518328440467,-138.94972804379753,-0.049171772595232574,-49171772595.232574,1959128976.6363358
CB,311.7300109863281,296.84937,-4.773568545700837,27.245141092936198,31.063475398976486,0.42857142857142855,0.009887610276718107,-206.9069303663626,-0.07322058611835154,-73220586118.35155,3495234867.9234233
