Date,Close,Volume,sma20,sma50,ema20,rsi,macd,macd_signal,bb_high,bb_low,returns,volatility
2021-03-16,86.61470794677734,11698400,83.81606483459473,76.68330764770508,84.04326784923511,64.65988642021689,3.8787917194538153,3.795767079881116,92.58079941854388,75.05133025064558,-0.023673467211453247,0.01831632419626438
2021-03-17,86.92853546142578,9168600,84.30329322814941,77.07760803222656,84.31805524087233,65.3965677446623,3.633500231883957,3.7633137102816843,92.61061278419376,75.99597367210507,0.0036232589370535084,0.017541302991703384
2021-03-18,83.78226470947266,13246600,84.67022285461425,77.37264282226562,84.26702757121521,53.38226717377482,3.1489283200209,3.6404366322295276,92.16505936670917,77.17538634251933,-0.036193762327323076,0.019673381673556506
2021-03-19,83.18679809570312,18491000,84.97519111633301,77.61133422851563,84.1641485735474,51.45553374758165,2.6858911284882225,3.449527531481267,91.66405654830443,78.28632568436159,-0.007107311026198659,0.0198278118900518
2021-03-22,82.51089477539062,12508500,85.14216041564941,77.82984298706054,84.0066958308658,49.28124060574032,2.238586042578831,3.20733923370078,91.39575229227418,78.88856853902465,-0.008125127253183817,0.019227633827900825
2021-03-23,82.0522232055664,14781700,85.2363067626953,78.02553085327149,83.82055558083728,47.804986449919056,1.826033202833898,2.9310780275274038,91.23927469866898,79.23333882672163,-0.005558921292428187,0.01914127027502759
2021-03-24,84.24897003173828,11026800,85.29223098754883,78.25690185546875,83.86135695711357,54.79013407915733,1.6572376113570328,2.6763099442933296,91.23623503531019,79.34822693978748,0.02677254485437075,0.018260960254218635
2021-03-25,84.54670715332031,11138200,85.40166625976562,78.46661529541015,83.92662840437136,55.656329482041464,1.5298555637864553,2.447019068191955,91.20446736528581,79.59886515424543,0.0035340149733564807,0.018111504174215403
2021-03-26,86.4859619140625,9820200,85.70261344909667,78.71654174804688,84.17037445291336,60.90970203262371,1.5673189482985066,2.2710790442132653,91.057537613114,80.34768928507935,0.022937082070215498,0.017757679183175352
2021-03-29,86.03534698486328,7542300,85.89855041503907,78.92190963745117,84.34799088452765,59.15598058726422,1.5428629281561825,2.125435821001849,90.99481399238594,80.8022868376922,-0.005210266721054402,0.017409439149091592
2021-03-30,85.23873138427734,6284600,86.03896636962891,79.16529998779296,84.43282331307523,56.081836098131134,1.4425720618650928,1.988863069174498,90.89432544098719,81.18360729827063,-0.009259166476379699,0.017600927282393337
2021-03-31,84.32138061523438,8954400,86.08724555969238,79.35193984985352,84.42220972280468,52.686400828765635,1.274378050438571,1.8459660654273127,90.8533056288585,81.32118549052626,-0.010762135406583218,0.017669260994424132
2021-04-01,85.0938949584961,8515800,86.13753814697266,79.54022430419921,84.48617974525149,55.14903998606958,1.1897043645903551,1.7147137252599212,90.83894201010186,81.43613428384346,0.009161547612541732,0.017678510864065848
2021-04-05,84.0960922241211,8692700,85.95688972473144,79.76203125,84.44902855276288,51.425818849253695,1.0302098984105186,1.5778129598900408,90.68047168741455,81.23330776204833,-0.011725902720302939,0.014783489816849012
2021-04-06,83.34773254394531,8125100,85.70864791870117,79.97331436157226,84.34414321858978,48.7666020544601,0.8338113547124806,1.4290126388545288,90.43278023759831,80.98451559980404,-0.008898863911314225,0.014705625672540431
2021-04-07,83.8386001586914,7699300,85.49500770568848,80.2075862121582,84.29599626050423,50.572045345520706,0.7095932586357776,1.2851287628107786,90.1511461882762,80.83886922310076,0.005889393745502014,0.014833320437960163
2021-04-08,82.8971176147461,8283000,85.15905685424805,80.44746704101563,84.16276972281297,47.14073782424474,0.5290808350286369,1.1339191772543502,89.53869642937545,80.77941727912065,-0.011229702573316569,0.014216954985891322
2021-04-09,82.8166732788086,7163700,84.82632675170899,80.70414672851562,84.03457006147922,46.84824826888689,0.37520709930690543,0.9821767616648613,88.84088924973555,80.81176425368243,-0.000970411737490795,0.014222892920951299
2021-04-12,81.89933776855469,7845900,84.43284339904785,80.92946701049804,83.83121460501022,43.53134014526366,0.17719712777467578,0.8211808348868243,87.94351784363964,80.92216895445607,-0.01107670078905032,0.01420976443714424
2021-04-13,82.26949310302734,6829900,84.11057319641114,81.22281066894531,83.682479223869,45.216835994157954,0.04956983057458331,0.6668586340243762,87.14013137335058,81.08101501947169,0.004519637698642942,0.014237616728395899
2021-04-14,83.90296936035156,10194800,83.97498626708985,81.52962188720703,83.70347828448638,52.02251116191048,0.07931783385879498,0.54935047399126,86.77840724632229,81.1715652878574,0.01985518806197817,0.01434507865612252
2021-04-15,83.2190170288086,7860500,83.78951034545898,81.81243942260743,83.65733911727897,49.262936837398726,0.047160467148032126,0.44891247262261447,86.2575401763067,81.32148051461125,-0.008151705914071883,0.014365738886362153
2021-04-16,82.8488540649414,7459700,83.74283981323242,82.05770263671874,83.58034054086586,47.785533633087304,-0.008100161633549874,0.3575099457713816,86.24472211250396,81.24095751396088,-0.004448057392206994,0.011948542863413764
2021-04-19,83.09024810791016,7068700,83.73801231384277,82.30715896606445,83.53366507106055,48.862583445705646,-0.03204671167708284,0.27959861428168875,86.2445359081565,81.23148871952905,0.002913667855677593,0.01186639656801947
2021-04-20,81.53722381591797,9783800,83.68932876586913,82.52142852783203,83.34352780866601,42.7525528875996,-0.17433102675127543,0.18881268607509594,86.32385162387632,81.05480590786195,-0.01869081302989084,0.012467512745823672
2021-04-21,82.66377258300781,8264400,83.71990623474122,82.7229997253418,83.27878921574619,47.84706011915415,-0.19395352549737765,0.11225944376060122,86.29115125159163,81.1486612178908,0.01381637385193768,0.012803594397854444
2021-04-22,81.23145294189453,9899400,83.56903038024902,82.9041764831543,83.0838048087127,42.65019213519527,-0.3213760981593765,0.025532335376605667,86.3444123540826,80.79364840641543,-0.01732705387568656,0.011788732468620949
2021-04-23,81.7142562866211,6756000,83.42740783691406,83.07025344848633,82.95337161613254,44.825592082359144,-0.37903196550145424,-0.05538052479900632,86.27686117654181,80.5779544972863,0.005943551755400955,0.0118577523612991
