Date,Close,Volume,sma20,sma50,ema20,rsi,macd,macd_signal,bb_high,bb_low,returns,volatility
2021-03-16,122.19204711914062,115227900,120.48814697265625,126.28337982177734,121.1007266173907,49.99812042867167,-2.3118193101012423,-2.783112765285729,127.75065793427461,113.22563601103789,0.012742979783088026,0.024311718067517047
2021-03-17,121.40385437011719,111932600,120.19232521057128,126.19663970947266,121.12959592717418,48.607903174536965,-2.0079587315271255,-2.6280819585340085,126.76698054808682,113.61766987305575,-0.006450442296419889,0.024076379297329625
2021-03-18,117.2876205444336,121229700,119.74567222595215,125.99648239135742,120.7636935097703,42.03454061531449,-2.075369139177141,-2.517539394662635,125.81587372404513,113.67547072785916,-0.03390529771101547,0.0250794108755085
2021-03-19,116.76214599609375,185549500,119.26496047973633,125.87151504516602,120.38259374656302,41.267314739271896,-2.1464508283525277,-2.443321681400614,124.64176597095035,113.88815498852232,-0.004480221748046853,0.025056790687043473
2021-03-22,120.07069396972656,111912300,119.13797111511231,125.72876876831054,120.35288900591192,47.735655329272156,-1.9137508794867273,-2.3374075210178367,124.3087419982233,113.96720023200132,0.028335792781193803,0.025235262950549713
2021-03-23,119.2435531616211,95467100,118.9764362335205,125.54751983642578,120.24723797312231,46.361004020096296,-1.7756097204295145,-2.2250479609001723,123.91693970472934,114.03593276231166,-0.0068887817731279055,0.02527271682439557
2021-03-24,116.85945892333984,88530500,118.72051200866699,125.37824829101562,119.92459234933351,42.55693284049495,-1.837328754758346,-2.147504119671807,123.54141391819937,113.8996100991346,-0.019993485392454602,0.02562188898154704
2021-03-25,117.34600830078125,98844700,118.70104942321777,125.2222053527832,119.67901291613806,43.574491535331475,-1.8259328483567288,-2.0831898654087917,123.54081055789518,113.86128828854035,0.004163542959415789,0.024438366934193906
2021-03-26,117.9493408203125,94071200,118.69861717224121,125.03761459350586,119.51428224034515,44.878432426775355,-1.7480669902349604,-2.0161652903740257,123.53983785112352,113.8573964933589,0.0051414831085245805,0.024460275660270557
2021-03-29,118.1244888305664,80819200,118.38722534179688,124.89500396728516,119.38192096322337,45.273808882003834,-1.6531680636493888,-1.9435658450290982,122.47655284271467,114.29789784087909,0.0014849426799317111,0.020976621808236666
