Date,Close,Volume
2021-01-04,125.74085998535156,143301900
2021-01-05,127.29548645019531,97664900
2021-01-06,123.01051330566406,155088000
2021-01-07,127.2080078125,109578200
2021-01-08,128.30599975585938,105158200
2021-01-11,125.32303619384766,100384500
2021-01-12,125.14815521240234,91951100
2021-01-13,127.17887878417969,88636800
2021-01-14,125.25502014160156,90221800
2021-01-15,123.53520965576172,111598500
2021-01-19,124.20563507080078,90757300
2021-01-20,128.2865447998047,104319500
2021-01-21,132.98934936523438,120150900
2021-01-22,135.12696838378906,114459400
2021-01-25,138.86776733398438,157611700
2021-01-26,139.10101318359375,98390600
2021-01-27,138.03216552734375,140843800
2021-01-28,133.2030792236328,142621100
2021-01-29,128.2185821533203,177523800
2021-02-01,130.33676147460938,106239800
2021-02-02,131.16261291503906,83305400
2021-02-03,130.14244079589844,89880900
2021-02-04,133.49459838867188,84183100
2021-02-05,133.08099365234375,75693800
2021-02-08,133.2269744873047,71297200
2021-02-09,132.35118103027344,76774200
2021-02-10,131.7478790283203,73046600
2021-02-11,131.4948272705078,64280000
2021-02-12,131.7284393310547,60145100
2021-02-16,129.60707092285156,80576300
2021-02-17,127.3202896118164,97918500
2021-02-18,126.2206802368164,96856700
2021-02-19,126.37638092041016,87668800
2021-02-22,122.61048126220703,103916400
2021-02-23,122.47425079345703,158273000
2021-02-24,121.97794342041016,111039900
2021-02-25,117.73526000976562,148199500
2021-02-26,117.99798583984375,164560400
2021-03-01,124.35232543945312,116307900
2021-03-02,121.754150390625,102260900
2021-03-03,118.77645111083984,112966300
2021-03-04,116.89836883544922,178155000
2021-03-05,118.15367126464844,153766600
2021-03-08,113.22980499267578,154376600
2021-03-09,117.8325424194336,129525800
2021-03-10,116.75243377685547,111943300
2021-03-11,118.67914581298828,103026500
2021-03-12,117.77417755126953,88105100
2021-03-15,120.65454864501953,92403800
2021-03-16,122.19204711914062,115227900
2021-03-17,121.40385437011719,111932600
2021-03-18,117.2876205444336,121229700
2021-03-19,116.76214599609375,185549500
2021-03-22,120.07069396972656,111912300
2021-03-23,119.2435531616211,95467100
2021-03-24,116.85945892333984,88530500
2021-03-25,117.34600830078125,98844700
2021-03-26,117.9493408203125,94071200
2021-03-29,118.1244888305664,80819200
2021-03-30,116.6745834350586,85671900
2021-03-31,118.8640365600586,118323800
2021-04-01,119.6911849975586,75089100
2021-04-05,122.51316833496094,88651200
2021-04-06,122.81483459472656,80171300
2021-04-07,124.4593505859375,83466700
2021-04-08,126.85321044921875,88844600
2021-04-09,129.4221649169922,106686700
2021-04-12,127.70953369140625,91420000
2021-04-13,130.81365966796875,91266500
2021-04-14,128.47825622558594,87222800
2021-04-15,130.88182067871094,89347100
2021-04-16,130.5509490966797,84922400
2021-04-19,131.21267700195312,94264200
2021-04-20,129.5292510986328,94812300
2021-04-21,129.90872192382812,68847100
2021-04-22,128.39068603515625,84566500
2021-04-23,130.70669555664062,78657500
2021-04-26,131.0959014892578,66905100
2021-04-27,130.7747802734375,66015800
2021-04-28,129.98658752441406,107760100
2021-04-29,129.88925170898438,151101000
2021-04-30,127.92362213134766,109839500
2021-05-03,128.97454833984375,75135100
2021-05-04,124.41071319580078,137564700
2021-05-05,124.65399169921875,84000900
2021-05-06,126.2498550415039,78128300
2021-05-07,126.92244720458984,78973300
2021-05-10,123.64727783203125,88071200
2021-05-11,122.73102569580078,126142800
2021-05-12,119.67027282714844,112172300
2021-05-13,121.81475067138672,105861300
2021-05-14,124.23211669921875,81918000
2021-05-17,123.08191680908203,74244600
2021-05-18,121.69779205322266,63342900
2021-05-19,121.54181671142578,92612000
2021-05-20,124.09567260742188,76857100
2021-05-21,122.26313781738281,79295400
2021-05-24,123.89096069335938,63092900
2021-05-25,123.69600677490234,72009500
2021-05-26,123.64727783203125,56575900
2021-05-27,122.1169204711914,94625600
2021-05-28,121.4638442993164,71311100
2021-06-01,121.14218139648438,67637100
2021-06-02,121.90245819091797,59278900
2021-06-03,120.42083740234375,76229200
2021-06-04,122.71150970458984,75169300
2021-06-07,122.72126770019531,71057600
2021-06-08,123.54004669189453,74403800
2021-06-09,123.92020416259766,56877900
