Date,Close,Volume
2021-01-04,67.21351623535156,9234900
2021-01-05,69.03052520751953,13414800
2021-01-06,71.25222778320312,13916800
2021-01-07,71.58545684814453,9286600
2021-01-08,72.26782989501953,11152100
2021-01-11,72.680419921875,10635000
2021-01-12,74.06103515625,10923900
2021-01-13,73.98963928222656,9723300
2021-01-14,75.76695251464844,13950200
2021-01-15,73.0692138671875,10244600
2021-01-19,74.98938751220703,9574800
2021-01-20,75.67967224121094,8735400
2021-01-21,73.00574493408203,10393100
2021-01-22,72.78357696533203,7810600
2021-01-25,72.12500762939453,7689400
2021-01-26,70.903076171875,7827800
2021-01-27,69.9826889038086,10178500
2021-01-28,70.6333236694336,8155500
2021-01-29,67.60231018066406,14699800
2021-02-01,68.56240844726562,8073600
2021-02-02,69.07814025878906,9233100
2021-02-03,70.585693359375,9256500
2021-02-04,70.617431640625,7917600
2021-02-05,70.82374572753906,8017300
2021-02-08,72.58521270751953,9886600
2021-02-09,72.17261505126953,7605500
2021-02-10,73.41040802001953,8778800
2021-02-11,73.01367950439453,8572400
2021-02-12,73.43421173095703,7858300
2021-02-16,74.93893432617188,14006000
2021-02-17,77.18396759033203,14342300
2021-02-18,76.44367218017578,9030600
2021-02-19,77.08743286132812,8913900
2021-02-22,79.1715087890625,13178700
2021-02-23,80.16929626464844,14874000
2021-02-24,83.13048553466797,16116000
2021-02-25,82.35800170898438,13219200
2021-02-26,80.4670181274414,14454100
2021-03-01,82.11660766601562,10439900
2021-03-02,82.43041229248047,10643500
2021-03-03,83.35579681396484,14958200
2021-03-04,84.08804321289062,22994200
2021-03-05,87.70906066894531,23638200
2021-03-08,88.31256866455078,18033600
2021-03-09,88.11140441894531,19010700
2021-03-10,89.61613464355469,17389900
2021-03-11,89.47127532958984,10989500
2021-03-12,89.76900482177734,10930300
2021-03-15,88.71489715576172,10488000
2021-03-16,86.61470794677734,11698400
2021-03-17,86.92853546142578,9168600
2021-03-18,83.78226470947266,13246600
2021-03-19,83.18679809570312,18491000
2021-03-22,82.51089477539062,12508500
2021-03-23,82.0522232055664,14781700
2021-03-24,84.24897003173828,11026800
2021-03-25,84.54670715332031,11138200
2021-03-26,86.4859619140625,9820200
2021-03-29,86.03534698486328,7542300
2021-03-30,85.23873138427734,6284600
2021-03-31,84.32138061523438,8954400
2021-04-01,85.0938949584961,8515800
2021-04-05,84.0960922241211,8692700
2021-04-06,83.34773254394531,8125100
2021-04-07,83.8386001586914,7699300
2021-04-08,82.8971176147461,8283000
