Date,Close,Volume,sma20,sma50,ema20,rsi,macd,macd_signal,bb_high,bb_low,returns,volatility
2021-03-16,283.406005859375,592400,271.5040679931641,266.1618392944336,273.53115132352235,68.78524352984792,4.467450567552362,2.949267475689429,285.10200743409285,257.9061285522353,-0.0039680832978947755,0.01217073268536571
2021-03-17,280.46844482421875,767200,272.13513031005857,266.19563262939454,274.1918459426363,62.733177512294446,4.444476764830938,3.248309333517731,286.1604099836969,258.1098506364202,-0.010365203892728547,0.012524026532422036
2021-03-18,275.20556640625,780600,272.5875411987305,266.2696682739258,274.2883907486947,53.629206426517875,3.955997281894099,3.389846923193005,286.394369519638,258.78071287782296,-0.018764600849365487,0.01326644928173342
2021-03-19,275.37786865234375,1804200,272.970280456543,266.40500579833986,274.39215054904224,53.8652618208919,3.541947754701482,3.4202670894947005,286.64021632459514,259.3003445884908,0.000626085614269245,0.01323241074651687
2021-03-22,277.7700500488281,696100,273.634455871582,266.58761444091795,274.71385526330755,57.12834052400495,3.3680151851995106,3.4098167086356628,286.8751289602844,260.3937827828796,0.00868690504502534,0.01292190445775597
2021-03-23,278.2389221191406,682600,274.3693313598633,266.8019418334961,275.049575916244,57.75897666739336,3.230764189800425,3.3740062048686155,286.90015624501143,261.83850647471513,0.001687986412610254,0.012844395595959594
2021-03-24,283.4729919433594,935100,275.21616516113284,267.19465423583983,275.8518060140645,64.10637453718496,3.5039461686726554,3.399994197629424,287.80414209849914,262.62818822376653,0.01881142215601872,0.013208686115748044
2021-03-25,283.0137023925781,728400,276.1003158569336,267.62190826416014,276.53389138344676,63.20879990038613,3.6414081404484477,3.4482769861932288,288.263623839676,263.93700787419124,-0.00162022331521805,0.013135473703364724
2021-03-26,291.0035400390625,755400,277.49878082275393,268.20533111572263,277.91195316017206,70.85393769347574,4.344974703918865,3.627616529738356,289.7625485293839,265.235013116124,0.028231274948664398,0.013932130036499967
2021-03-29,293.7306213378906,719200,278.6709411621094,268.8832028198242,279.41849298662146,72.9221731706273,5.064231634135012,3.9149395506176874,292.35297052611844,264.98891179810033,0.00937129939540271,0.012950494384556735
2021-03-30,284.6977844238281,762300,279.45557098388673,269.48562896728515,279.9212826473078,58.19237099063401,4.84947179276503,4.101845999047156,292.62046987242775,266.2906720953457,-0.03075211182586124,0.015038268402418682
2021-03-31,285.731201171875,535400,280.4416244506836,270.05831268310544,280.4746082210761,59.207573907336396,4.708385825236576,4.22315396428504,292.32211674111574,268.5611321602515,0.0036298728145647274,0.014668563028283205
2021-04-01,293.0990905761719,673200,281.7955947875977,270.65920623779294,281.6769398739424,65.61792339819148,5.1319434290800245,4.404911857244037,292.94265583102236,270.648533744173,0.02578608627296841,0.01544122554470908
