Date,Close,Volume
2021-01-04,16.290348052978516,18497800
2021-01-05,17.933378219604492,37293800
2021-01-06,18.670879364013672,37156400
2021-01-07,19.2029972076416,24299300
2021-01-08,18.745567321777344,18277900
2021-01-11,18.745567321777344,15120400
2021-01-12,21.11676597595215,37326600
2021-01-13,20.846036911010742,19527000
2021-01-14,22.629112243652344,29879100
2021-01-15,20.90204620361328,24701700
2021-01-19,21.536861419677734,21931400
2021-01-20,21.490182876586914,14737000
2021-01-21,20.10853385925293,19306300
2021-01-22,20.061864852905273,17640700
2021-01-25,20.08053207397461,15398900
2021-01-26,19.02562713623047,19138100
2021-01-27,19.21233367919922,25688400
2021-01-28,19.55774688720703,16438200
2021-01-29,18.726892471313477,19971500
2021-02-01,19.034961700439453,13688000
2021-02-02,19.352371215820312,15513800
2021-02-03,20.556642532348633,18308300
2021-02-04,20.818029403686523,13247100
2021-02-05,21.06075096130371,13227600
2021-02-08,23.758691787719727,31510500
2021-02-09,23.011857986450195,20757100
2021-02-10,23.898731231689453,22400500
2021-02-11,23.319929122924805,15232200
2021-02-12,23.70268440246582,12382000
2021-02-16,24.70157814025879,19260400
2021-02-17,24.953630447387695,15082100
2021-02-18,23.599994659423828,15311700
2021-02-19,23.73069190979004,14936100
2021-02-22,24.710912704467773,22820600
2021-02-23,24.32815933227539,22587700
2021-02-24,26.288602828979492,27789000
2021-02-25,24.97230339050293,21142500
2021-02-26,24.84160041809082,21626700
2021-03-01,25.80315399169922,16185700
2021-03-02,25.97119140625,16557000
2021-03-03,26.755374908447266,20382100
2021-03-04,27.912967681884766,39491600
2021-03-05,29.15458106994629,42026500
2021-03-08,27.791606903076172,22684800
2021-03-09,26.75502586364746,23868200
2021-03-10,27.41806411743164,24101800
2021-03-11,28.9309139251709,21984300
2021-03-12,28.60406494140625,16114000
2021-03-15,27.362031936645508,19532800
2021-03-16,26.306772232055664,16895200
2021-03-17,27.119232177734375,16242400
2021-03-18,24.859294891357422,24421000
2021-03-19,26.241403579711914,29558100
2021-03-22,25.643735885620117,14200400
2021-03-23,24.83127784729004,20609400
2021-03-24,25.270193099975586,15596400
2021-03-25,24.934005737304688,18172000
2021-03-26,25.923892974853516,16268500
2021-03-29,25.214157104492188,13907100
2021-03-30,25.522329330444336,9799200
2021-03-31,24.859294891357422,15989700
2021-04-01,25.56902503967285,27311000
2021-04-05,23.635940551757812,32081300
2021-04-06,23.67329216003418,20232400
2021-04-07,23.62660026550293,14354600
2021-04-08,23.094301223754883,14911100
2021-04-09,22.963560104370117,10378800
2021-04-12,22.627370834350586,15386300
2021-04-13,22.68339729309082,11106500
2021-04-14,23.860065460205078,26392800
2021-04-15,23.2157039642334,13541200
2021-04-16,22.7674503326416,11494800
2021-04-19,22.916872024536133,11162600
2021-04-20,21.665502548217773,18736200
2021-04-21,22.832820892333984,19500100
2021-04-22,22.50597381591797,16448500
2021-04-23,23.019588470458984,10825300
2021-04-26,23.253053665161133,12515600
2021-04-27,23.430490493774414,13876000
2021-04-28,24.373689651489258,20741000
2021-04-29,24.224275588989258,18230000
2021-04-30,23.68263816833496,14842900
2021-05-03,24.411041259765625,13380900
2021-05-04,24.149560928344727,15044700
2021-05-05,25.260848999023438,19853100
2021-05-06,24.887304306030273,14458200
2021-05-07,25.5783634185791,17631400
2021-05-10,24.86863136291504,19188300
2021-05-11,22.907527923583984,30525000
2021-05-12,23.45850944519043,26921900
2021-05-13,22.141767501831055,20686400
2021-05-14,23.4398250579834,19639600
2021-05-17,24.64451026916504,17232100
2021-05-18,24.15890121459961,15992400
2021-05-19,23.41181182861328,18157200
2021-05-20,23.29975128173828,14554200
2021-05-21,23.45850944519043,13212200
2021-05-24,23.757343292236328,13100500
2021-05-25,22.991573333740234,13774200
2021-05-26,23.617265701293945,14084100
2021-05-27,24.345670700073242,19886300
2021-05-28,24.242948532104492,10132100
2021-06-01,26.586933135986328,27701900
2021-06-02,27.29666519165039,28273100
2021-06-03,27.343360900878906,19504400
2021-06-04,27.212615966796875,16134500
2021-06-07,27.23128890991211,10040800
2021-06-08,27.259305953979492,12127700
2021-06-09,26.48394012451172,15365900
2021-06-10,26.465255737304688,14212500
2021-06-11,26.465255737304688,10863600
2021-06-14,26.418548583984375,13827300
2021-06-15,27.277990341186523,13087700
2021-06-16,28.5297908782959,42712700
2021-06-17,26.362497329711914,39315200
2021-06-18,26.14763641357422,24074300
2021-06-21,27.558244705200195,18633600
