Date,Close,Volume,sma20,sma50,ema20,rsi,macd,macd_signal,bb_high,bb_low,returns,volatility
2021-03-16,26.306772232055664,16895200,26.309582233428955,22.885822944641113,26.22820790765114,53.580345725751584,1.4636018732486171,1.6448375974604912,29.606807198173843,23.012357268684067,-0.03856656943582293,0.0402513752977419
2021-03-17,27.119232177734375,16242400,26.417862319946288,23.10240062713623,26.31306736194478,56.64850838524262,1.360551816108348,1.5879804411900627,29.67181064726207,23.163913992630505,0.03088406051916559,0.040684619903736216
2021-03-18,24.859294891357422,24421000,26.48082733154297,23.24091896057129,26.17461284093646,47.2860729105601,1.0840298303631606,1.4871903190246822,29.558175573381654,23.403479089704284,-0.08333338022130377,0.04334511121545292
2021-03-19,26.241403579711914,29558100,26.606362915039064,23.392329444885252,26.18097386367698,52.46074917561169,0.9652816191738296,1.382808579054512,29.418097477483567,23.79462835259456,0.05559726027607459,0.044886991732242365
2021-03-22,25.643735885620117,14200400,26.65300407409668,23.521144218444825,26.12980834195728,50.167341971598425,0.8135677160731731,1.2689604064582443,29.366660927527978,23.93934722066538,-0.022775751772434627,0.04451988976261566
2021-03-23,24.83127784729004,20609400,26.678159999847413,23.64285842895508,26.00613877103659,47.149806130151035,0.6206206525682845,1.1392924556802524,29.31333720644005,24.042982793254776,-0.03168251466767247,0.04501446701462038
2021-03-24,25.270193099975586,15596400,26.627239513397218,23.77335094451904,25.936048707126016,48.93672338181415,0.4973918833405868,1.0109123412123193,29.329074172797398,23.925404853997037,0.017675902762025908,0.04127617405750741
2021-03-25,24.934005737304688,18172000,26.625324630737303,23.849695739746092,25.840616043333508,47.60892651220836,0.36835847813897615,0.8824015685976507,29.331898344782743,23.918750916691863,-0.013303711663019469,0.03977445421548369
2021-03-26,25.923892974853516,16268500,26.67943925857544,23.95125286102295,25.848547179668746,51.75940733932138,0.3420314761685219,0.774327550111825,29.28249410970639,24.076384407444486,0.03970028915441448,0.040681514490503674
2021-03-29,25.214157104492188,13907100,26.64998941421509,24.002953758239745,25.788129077270977,48.77580283012811,0.26089000660536854,0.6716400414105338,29.304845449688784,23.995133378741393,-0.02737767321635609,0.040304471740692946
