Date,Close,Volume
2021-01-04,45.081974029541016,25611100
2021-01-05,44.58638000488281,20323800
2021-01-06,43.16794967651367,38724500
2021-01-07,42.68946075439453,53225700
2021-01-08,43.646461486816406,29674000
2021-01-11,42.89452362060547,19304400
2021-01-12,42.817623138427734,18538700
2021-01-13,42.8603401184082,18864100
2021-01-14,42.065696716308594,34303600
2021-01-15,41.612823486328125,24366800
2021-01-19,41.450462341308594,29114500
2021-01-20,41.595726013183594,23115800
2021-01-21,41.82643508911133,19702500
2021-01-22,41.43337631225586,15400300
2021-01-25,41.68116760253906,16604200
2021-01-26,42.11695098876953,12922600
2021-01-27,41.467559814453125,21242400
2021-01-28,41.99733352661133,17498900
2021-01-29,41.14286422729492,18670300
2021-02-01,41.42483139038086,12183600
2021-02-02,41.8349723815918,13319800
2021-02-03,41.67263412475586,12274100
2021-02-04,41.877708435058594,20597400
2021-02-05,42.4245719909668,12742000
2021-02-08,42.6552734375,17833200
2021-02-09,42.46729278564453,14592900
2021-02-10,42.381839752197266,22965400
2021-02-11,42.9799690246582,21928600
2021-02-12,43.31322479248047,13137100
2021-02-16,42.95433807373047,15093400
2021-02-17,42.83470916748047,12794300
2021-02-18,43.38157653808594,12747100
2021-02-19,42.817623138427734,15968800
2021-02-22,43.26194381713867,14370900
2021-02-23,43.1850471496582,16222300
2021-02-24,43.33031463623047,14442000
2021-02-25,42.868896484375,14211100
2021-02-26,41.86061477661133,23638400
2021-03-01,42.63819122314453,13901200
2021-03-02,42.80907440185547,11755100
2021-03-03,42.706546783447266,15410700
2021-03-04,42.672367095947266,22036400
2021-03-05,43.398658752441406,21310800
2021-03-08,44.12496566772461,25084900
2021-03-09,43.45847702026367,23082700
2021-03-10,43.954071044921875,21331600
2021-03-11,43.475563049316406,17417700
2021-03-12,43.389404296875,17598600
2021-03-15,43.966670989990234,13411900
2021-03-16,44.130374908447266,14214200
2021-03-17,44.147605895996094,17502700
2021-03-18,43.57034683227539,18007300
2021-03-19,43.777122497558594,67845700
2021-03-22,43.94082260131836,17911400
2021-03-23,44.27683639526367,16936700
2021-03-24,44.388851165771484,14997400
2021-03-25,44.819644927978516,17091900
2021-03-26,45.69846725463867,17126700
2021-03-29,46.39633560180664,17514100
2021-03-30,45.79322814941406,14871800
2021-03-31,45.41413497924805,15826500
2021-04-01,45.241817474365234,15834700
2021-04-05,45.50028610229492,16368700
